6334	3.5962519	-30.3885129	22.1077	0.02	-1.14
8536	3.5454957	-30.3768927	22.121	0.286	53.82
3649	3.5879639	-30.4042465	22.1215	0.098	11.43
9886	3.582254	-30.3689162	22.14	0.31	37.24
3019	3.5733969	-30.4074523	22.1672	0.128	72.9
4198	3.5967516	-30.4005044	22.1782	0.141	70.01
8696	3.5386501	-30.3763165	22.1842	0.228	44.61
8389	3.5718909	-30.3773947	22.1886	0.195	-34.47
11684	3.602227	-30.3566952	22.2151	0.123	-4.59
4386	3.582904	-30.3996977	22.2187	0.561	17.6
2033	3.6124656	-30.4144587	22.233	0.187	35.9
2486	3.5508227	-30.4123967	22.2384	0.207	-45.38
7590	3.5596612	-30.382095	22.263	0.11	43.15
1989	3.6334559	-30.4155312	22.2697	0.119	57.98
2834	3.5838226	-30.4094984	22.2842	0.455	-14.63
2681	3.5897144	-30.4102178	22.2949	0.079	59.42
10330	3.5312744	-30.3666669	22.3002	0.106	-77.72
8175	3.5751371	-30.3785196	22.3104	0.155	0.56
3408	3.6265233	-30.4048051	22.3173	0.197	-69.72
12600	3.5788114	-30.346525	22.3194	0.124	56.98
1771	3.5849121	-30.4168398	22.3386	0.09	82.71
6486	3.571058	-30.3881549	22.3695	0.057	6.17
552	3.6207689	-30.4312485	22.3812	0.118	-53.18
8913	3.5464616	-30.3750277	22.3985	0.019	43.89
4939	3.5928669	-30.3963508	22.4142	0.153	60.56
11383	3.5756038	-30.3593945	22.4382	0.292	64.61
239	3.5548473	-30.4387217	22.4694	0.166	37.03
4631	3.5534146	-30.3954133	22.4711	0.343	13.78
11140	3.5808912	-30.3608702	22.4902	0.06	-53.49
1246	3.5541948	-30.4223203	22.4911	0.065	-23.1
3027	3.6231529	-30.4077688	22.4996	0.399	81.59
388	3.5725106	-30.4347821	22.5002	0.36	37.99
10203	3.5543038	-30.3673637	22.5052	0.325	-56.4
3800	3.5884925	-30.4020954	22.5148	0.103	-88.95
8029	3.5515518	-30.3803267	22.5667	0.252	29.82
6215	3.5613705	-30.3893248	22.5687	0.111	48.52
5899	3.5843691	-30.3917483	22.5815	0.1	-10.18
957	3.5928196	-30.4253065	22.5897	0.234	-19.71
10322	3.53305	-30.3666985	22.6091	0.051	72.62
568	3.6111472	-30.4311433	22.6115	0.168	29.9
7048	3.5736863	-30.3856763	22.6303	0.134	-60.5
8828	3.5391367	-30.3755536	22.6314	0.23	-81.05
10243	3.5307209	-30.3674584	22.6328	0.162	-30.82
4622	3.5844523	-30.3983366	22.6403	0.252	80.77
8829	3.551541	-30.3758183	22.6498	0.111	54.27
6689	3.5624302	-30.3873506	22.6511	0.297	-14.84
5878	3.5509907	-30.3916376	22.6542	0.112	46.24
4866	3.6148893	-30.3971128	22.6544	0.313	58.24
1985	3.5524895	-30.4157624	22.6558	0.111	65.55
602	3.6048278	-30.4307778	22.6704	0.343	-2.57
650	3.5756729	-30.4297778	22.684	0.387	-7.81
6639	3.5934723	-30.3875913	22.7023	0.135	-25.94
9535	3.5818989	-30.3707879	22.7292	0.172	-83.87
10504	3.5726515	-30.3657079	22.74	0.323	-39.51
3833	3.5603269	-30.4033108	22.7554	0.369	17.63
4054	3.6212412	-30.4013049	22.7661	0.367	-64.86
3016	3.6232426	-30.4082211	22.7678	0.33	13.18
5058	3.6255408	-30.3954751	22.7688	0.129	75.77
4972	3.5833058	-30.3965353	22.7768	0.104	24.04
2757	3.5937322	-30.4092166	22.7831	0.46	62.2
8432	3.6109484	-30.3775365	22.786	0.182	57.77
5817	3.5678333	-30.3919492	22.7884	0.328	62.83
10030	3.5806354	-30.3682552	22.8009	0.088	7.51
10487	3.5387343	-30.3657042	22.8516	0.22	58.76
10961	3.5424977	-30.3627042	22.8671	0.004	9.25
4624	3.6018509	-30.3986593	22.8725	0.407	-18.67
10685	3.5774097	-30.3646486	22.876	0.304	-7.61
3442	3.6012374	-30.4048797	22.8797	0.064	14.97
12825	3.5704892	-30.3426539	22.8869	0.233	-72.38
2723	3.5974583	-30.4100112	22.8973	0.26	-87.25
6492	3.6081295	-30.3870985	22.9247	0.575	47.66
4856	3.5486962	-30.3972603	22.9334	0.156	-16.26
10679	3.552428	-30.3645503	22.9495	0.301	76.81
10546	3.5704704	-30.3652956	22.9512	0.357	84.21
3568	3.6166879	-30.4046517	22.958	0.084	40.03
11072	3.5970601	-30.3611972	22.9624	0.246	-26.98
4226	3.5673556	-30.4008682	22.9646	0.097	-48.27
2624	3.536225	-30.4115484	22.9691	0.381	-29.87
12250	3.5815778	-30.3513075	22.9714	0.368	15.76
5098	3.5972892	-30.3960421	22.9751	0.134	2.03
12089	3.5868274	-30.353237	22.993	0.061	51.37
920	3.5810935	-30.4258419	22.9956	0.221	-29.02
12102	3.5735054	-30.3530203	22.9967	0.197	-22.95
7222	3.578725	-30.3842181	23.0454	0.167	65.48
4566	3.6038253	-30.3991186	23.0557	0.234	-61.83
7428	3.5930161	-30.3829642	23.0879	0.202	54.85
3387	3.5946646	-30.4058921	23.0921	0.116	23.25
3759	3.5747684	-30.4036643	23.1046	0.531	7.49
6511	3.5730101	-30.387252	23.1275	0.385	44.98
4392	3.5934082	-30.4000225	23.1488	0.237	71.4
8094	3.5943661	-30.3786623	23.1947	0.317	-75.82
2318	3.5920902	-30.4131049	23.2146	0.379	-11.67
2997	3.5859348	-30.4084279	23.2237	0.213	-17.39
4097	3.5888275	-30.4017172	23.2595	0.354	74.71
4245	3.581603	-30.3990968	23.2597	0.245	40.86
5286	3.5690427	-30.3949584	23.2703	0.253	35.23
7005	3.598745	-30.3844544	23.2775	0.046	-4.34
4440	3.5957447	-30.3999653	23.3024	0.033	-64.99
5053	3.5720788	-30.3959687	23.322	0.222	33.22
6095	3.5849893	-30.390866	23.3262	0.009	-43.79
5378	3.5699688	-30.3946301	23.3389	0.334	-16.56
