#Nsample
#ln(Lhood)
#O1 : x (arcsec)
#O1 : y (arcsec)
#O1 : theta (deg)
#O1 : size_lattice (arcsec)
#O1 : Bspline_coeff_1
#O1 : Bspline_coeff_2
#O1 : Bspline_coeff_3
#O1 : Bspline_coeff_4
#O1 : Bspline_coeff_5
#O1 : Bspline_coeff_6
#O1 : Bspline_coeff_7
#O1 : Bspline_coeff_8
#O1 : Bspline_coeff_9
#O1 : Bspline_coeff_10
#O1 : Bspline_coeff_11
#O1 : Bspline_coeff_12
#O1 : Bspline_coeff_13
#O1 : Bspline_coeff_14
#O1 : Bspline_coeff_15
#O1 : Bspline_coeff_16
#O2 : emass
#O2 : theta (deg)
#O2 : rc (arcsec)
#O2 : sigma (km/s)
#O3 : x (arcsec)
#O3 : y (arcsec)
#O3 : sigma (km/s)
#O3 : rcut (arcsec)
#O4 : rc (arcsec)
#O4 : sigma (km/s)
#O4 : rcut (arcsec)
#O5 : x (arcsec)
#O5 : y (arcsec)
#O5 : emass
#O5 : theta (deg)
#O5 : rc (arcsec)
#O5 : sigma (km/s)
#O6 : x (arcsec)
#O6 : y (arcsec)
#O6 : emass
#O6 : theta (deg)
#O6 : rc (arcsec)
#O6 : sigma (km/s)
#O7 : x (arcsec)
#O7 : y (arcsec)
#O7 : emass
#O7 : theta (deg)
#O7 : rc (arcsec)
#O7 : sigma (km/s)
#Xray_error
#Pot0 rcut (arcsec)
#Pot0 sigma (km/s)
#Pot0 rcut_slope
#Pot0 sigma_slope
#Pot0 a
#Pot0 b
#Chi2
12 -33243.649242 -1.981505 2.707124 49.549682 24.795996 -56.639043 11.299867 28.885087 -122.322998 -23.355632 -8.943715 -58.082966 31.714991 -8.278321 -41.405489 -20.187879 -57.840280 52.956330 35.341963 61.024149 -44.150470 0.669572 -38.966303 23.855927 1212.311139 -97.048040 37.250058 653.230443 11.559695 1.597388 365.256027 53.887571 10.132354 -28.233286 0.125491 95.911249 124.360749 323.139130 0.120811 -0.917023 0.333005 -10.761196 13.537020 212.027192 -21.025225 16.737275 0.148706 -29.870444 33.790904 366.740975 0.247724 3.225156 195.611328 1.513851 -0.534495 0.302511 1.717782 -437024.549602
13 -33235.750442 -2.696745 -1.465678 52.712042 24.905749 -78.881817 -21.323018 12.789429 -102.474441 -68.897276 -8.431584 -44.476082 -2.363016 -27.544023 -36.095737 -38.385091 -30.268671 21.050816 39.794033 95.605308 -15.390904 0.666533 -38.566205 20.922480 1214.107521 -87.019563 37.266754 668.354023 8.089424 0.107379 287.557237 32.940208 5.568801 -26.718069 0.041569 138.513673 127.158984 326.057187 0.158032 -1.123835 0.305744 -11.431190 13.504056 215.926798 -21.237281 17.100747 0.144201 -32.226933 33.534490 361.636358 0.253369 2.392099 180.819784 1.370906 -0.584884 0.312255 1.581650 -437040.347201
14 -33240.890417 -4.183138 6.050488 39.563187 24.809440 -47.551723 -18.049647 49.664004 -56.322688 -31.387481 -19.458730 -81.461081 35.231986 -24.256743 -35.256487 -21.572518 -22.735815 32.437363 -11.705922 8.524642 -117.329992 0.652287 -38.455783 24.681363 1188.808160 -86.615024 41.949634 670.431430 9.779999 2.506685 400.252612 119.003876 5.617766 -29.067727 0.074541 108.819568 136.079273 330.445622 0.721340 -0.917685 0.277370 -12.480706 13.897519 216.532543 -21.635679 16.472803 0.143350 -30.390761 33.627228 364.063766 0.281727 3.542193 192.349170 1.449021 -0.571071 0.311031 1.518082 -437030.067251
15 -33244.337829 -1.972547 6.278660 47.858840 24.097465 -53.346976 15.208852 30.924956 -67.078111 -26.669231 -12.180685 -36.895882 32.217671 -17.771391 5.710349 -2.887419 -22.605954 32.434491 19.854358 45.150618 -61.159846 0.646120 -38.454243 22.367567 1210.764135 -90.800036 44.669483 500.110686 24.444537 1.642019 347.888728 41.305019 5.474852 -28.429572 0.065409 90.841016 125.943289 315.090635 0.964645 -1.425321 0.309563 -12.381264 13.492036 210.414495 -20.746290 16.265738 0.150726 -30.382573 33.636787 368.746238 0.247419 2.437139 190.925387 1.368567 -0.544972 0.299153 1.780013 -437023.172429
16 -33236.697185 -3.588328 0.462544 41.954507 24.853543 -45.301668 -14.856221 32.214629 -27.295208 -33.319640 -29.114706 -27.492192 -11.546392 -29.079250 -8.156517 -43.751047 -2.400500 35.462816 13.671290 44.863216 -91.896566 0.642572 -38.508897 21.318371 1201.812403 -91.664667 42.327041 604.425679 19.216152 0.246441 296.875011 44.851998 3.836974 -31.704531 0.113718 103.262661 138.541583 326.838873 0.437058 -1.086243 0.339274 -14.601024 13.160020 208.355376 -20.192864 16.226159 0.150518 -29.414115 34.273679 372.728064 0.213535 2.959348 194.196594 1.470476 -0.592270 0.306889 1.948865 -437038.453716
17 -33234.476946 -3.439440 5.159108 45.630078 24.693129 -48.981527 42.409767 68.888535 -27.201031 4.408688 20.805777 -34.196341 59.976865 11.833433 43.487132 29.893426 23.581848 51.464181 51.963883 57.365665 -70.686644 0.644697 -38.426866 21.915914 1211.207988 -88.915101 37.893510 596.052009 17.194684 0.461603 303.940497 94.763143 10.772433 -43.659666 0.061754 54.683040 132.427373 304.427377 0.027887 -1.275839 0.343571 -14.544049 13.384170 213.146531 -20.852215 16.900777 0.137386 -30.445636 35.091344 377.550226 0.227396 2.654695 182.767431 1.517714 -0.627912 0.292525 1.677050 -437042.894194
18 -33233.264941 -2.597155 2.162306 43.915312 24.427413 -63.772441 -9.423061 22.375941 -72.681776 -57.603300 -16.486145 -41.970471 -2.496485 -28.525165 -6.695026 -31.305755 -26.635431 29.516829 12.300356 52.539104 -59.607705 0.644125 -38.945455 22.057050 1198.379826 -89.919760 40.718184 470.690702 25.967996 1.934655 339.089671 62.397553 4.025983 -32.769296 0.159254 100.900589 135.957256 332.085319 0.195431 -1.224584 0.312611 -11.138281 14.035499 220.354020 -21.297469 17.162208 0.150919 -30.973994 33.441279 360.607166 0.218450 2.984498 194.051524 1.444256 -0.571666 0.304412 1.778663 -437045.318205
19 -33231.858965 -2.360654 3.710718 48.740381 24.706469 -64.038492 6.263525 30.507751 -92.957283 -21.827822 -14.238419 -66.874809 26.930514 -27.928047 -16.213423 -19.312632 -57.678248 10.866804 8.528557 41.125360 -82.600063 0.667827 -38.311964 22.956712 1202.258420 -79.766204 42.981611 377.826427 20.727281 1.341724 356.316693 74.403195 9.491069 -31.875812 0.084131 119.835680 138.758707 332.646110 0.480571 -0.794329 0.308479 -11.468070 13.985625 220.473455 -21.699742 16.760840 0.141193 -31.472529 33.507931 361.337226 0.274728 2.844706 190.090517 1.508042 -0.562760 0.304579 1.571831 -437048.130157
20 -33242.526291 -3.111094 4.498413 41.756925 23.703871 -38.900256 -6.738642 36.602720 -77.328751 2.978050 6.796220 -25.600520 28.302758 -28.873792 4.646070 -28.100029 14.294390 30.908799 2.070003 50.056617 -72.434627 0.644353 -38.741656 22.574562 1198.693075 -80.450940 38.311005 529.658043 12.335742 2.018515 358.110968 68.212322 9.985751 -31.411091 0.084911 70.879191 137.581334 315.483946 0.165675 -1.301813 0.353304 -11.604367 13.267973 205.538296 -19.808278 15.975509 0.155323 -33.698881 34.429802 378.794668 0.308037 2.762206 194.400320 1.296624 -0.584145 0.302432 2.048126 -437026.795503
21 -33232.242414 -1.676351 2.956108 46.456000 24.569768 -36.833140 25.821912 44.997400 -42.631182 -12.475862 25.848713 -16.545180 51.456269 -0.871880 32.897880 0.272725 32.986799 36.719976 31.825297 99.597861 -35.694724 0.638986 -38.498276 23.672089 1213.284785 -87.842908 48.595631 484.957544 23.561404 1.250366 361.601479 72.624773 5.776739 -36.536083 0.102858 71.968681 136.235017 312.162338 0.423092 -1.429975 0.326674 -14.042952 13.014612 206.860991 -20.368699 16.089395 0.152493 -30.598138 34.750937 379.561190 0.262658 2.951732 182.086638 1.501832 -0.566666 0.311896 1.780524 -437047.363258
